mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__l1_ratio,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
2.9810941219329834,0.3707807902967319,0.0759902795155843,0.03917252507940842,28.697033315125136,,0.25,"{'classifier__C': np.float64(28.697033315125136), 'classifier__class_weight': None, 'classifier__l1_ratio': 0.25}",0.7790985003408317,0.8042774369461486,0.8359482167352538,0.806441384674078,0.023259185509649914,1,0.8303453772397695,0.8583945877335153,0.8733004842335088,0.8540134830689312,0.017807879581286996,1,0.588957055214724,0.6871165644171779,0.6851851851851852,0.6537529349390291,0.045824390000445546,1,0.6643598615916955,0.7320261437908496,0.7551020408163265,0.7171626820662906,0.038507381486643476,1,0.6903118609406953,0.7359193933197001,0.7696759259259259,0.7319690600621072,0.03252043001334711,1
0.14164161682128906,0.047811454295450785,0.06575600306193034,0.02264296047353665,0.041858227295469716,,0.5,"{'classifier__C': np.float64(0.041858227295469716), 'classifier__class_weight': None, 'classifier__l1_ratio': 0.5}",0.6833674164962509,0.6989604635310158,0.7104338134430727,0.6975872311567798,0.011092393378226009,2,0.742739929419619,0.7715226448263337,0.7551382420538542,0.7564669387666022,0.011787995384057295,2,0.6196319018404908,0.6748466257668712,0.6358024691358025,0.6434269989143883,0.023177093941001387,2,0.6234567901234568,0.6626506024096386,0.65814696485623,0.6480847857964417,0.01751141182114384,2,0.6014826175869121,0.6325622017723245,0.6512345679012346,0.6284264624201571,0.020520597701033663,2
