mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__estimator__C,param_classifier__estimator__class_weight,param_classifier__estimator__gamma,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
0.2550002733866374,0.008890538148965284,0.19707171122233072,0.02544751876557563,47.6591180868084,,8.632008168602535e-05,"{'classifier__estimator__C': np.float64(47.6591180868084), 'classifier__estimator__class_weight': None, 'classifier__estimator__gamma': np.float64(8.632008168602535e-05)}",0.6775732788002726,0.688352079072938,0.6843278463648834,0.6834177347460314,0.004447235935468245,1,0.7318356205228245,0.7578844206646905,0.7308854989973133,0.7402018467282762,0.012509483029309737,1,0.6012269938650306,0.6687116564417178,0.6049382716049383,0.6249589739705622,0.030974896429011738,1,0.6086956521739131,0.6586102719033232,0.632258064516129,0.6331879961977885,0.02038816479206046,1,0.5888079413769598,0.6294947171097478,0.628858024691358,0.6157202277260219,0.019031635272344888,1
0.20490789413452148,0.009205967000407555,0.14912954966227213,0.016996111500071274,0.1767016940294795,,0.00012606912518374068,"{'classifier__estimator__C': np.float64(0.1767016940294795), 'classifier__estimator__class_weight': None, 'classifier__estimator__gamma': np.float64(0.00012606912518374068)}",0.6398261758691206,0.6597648261758691,0.6582647462277091,0.6526185827575662,0.00906630448280452,2,0.6995479428907843,0.7200027749931786,0.6930791959168583,0.7042099712669403,0.011475209773094377,2,0.43558282208588955,0.49693251533742333,0.42592592592592593,0.4528137544497463,0.03144479509191834,2,0.5144927536231884,0.5684210526315789,0.5247148288973384,0.5358762117173687,0.02338799846539592,2,0.5719580777096115,0.6061051465576006,0.6018518518518519,0.5933050253730213,0.01519411640233935,2
