mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
2.180217742919922,2.3394254802495835,0.043655792872111,0.002764218181144486,,0.601530871839645,0.01866188148138769,12,120,45,23,"{'class_weight': None, 'l2_regularization': np.float64(0.601530871839645), 'learning_rate': np.float64(0.01866188148138769), 'max_depth': 12, 'max_iter': 120, 'max_leaf_nodes': 45, 'min_samples_leaf': 23}",0.7312968643490115,0.7500852079072939,0.7289094650205762,0.7367638457589605,0.009469915029665982,1,0.7780233062227955,0.8072249528150754,0.7707127985853066,0.7853203525410591,0.01577380772785001,1,0.6257668711656442,0.7055214723926381,0.6234567901234568,0.6515817112272463,0.03815282859360927,1,0.6623376623376623,0.6865671641791045,0.6558441558441559,0.6682496607869742,0.013220933011348064,2,0.6635778800272665,0.6548440695296524,0.6554783950617284,0.657966781539549,0.003976087851084207,2
1.4863653182983398,0.04659755568477395,0.07954986890157063,0.0031670878538664817,,2.231010801867923e-05,0.19030368381735815,8,459,30,7,"{'class_weight': None, 'l2_regularization': np.float64(2.231010801867923e-05), 'learning_rate': np.float64(0.19030368381735815), 'max_depth': 8, 'max_iter': 459, 'max_leaf_nodes': 30, 'min_samples_leaf': 7}",0.7112730061349692,0.742416496250852,0.737482853223594,0.7303907852031384,0.013667536128958983,2,0.7466442594462437,0.8090427118318293,0.7917948709995837,0.7824939474258855,0.026309340540599885,2,0.6380368098159509,0.7055214723926381,0.6111111111111112,0.6515564644399,0.0397107447692289,2,0.6709677419354839,0.688622754491018,0.6556291390728477,0.6717398784997832,0.013480648123538086,1,0.6697128493524198,0.6583162917518746,0.6631944444444444,0.663741195182913,0.0046686603048518,1
