Threshold,Precision,Recall,F1-score,Balanced Accuracy
0.05,0.5304347826086957,1.0,0.6931818181818182,0.5
0.055,0.5304347826086957,1.0,0.6931818181818182,0.5
0.06,0.5304347826086957,1.0,0.6931818181818182,0.5
0.065,0.5304347826086957,1.0,0.6931818181818182,0.5
0.07,0.5304347826086957,1.0,0.6931818181818182,0.5
0.075,0.5304347826086957,1.0,0.6931818181818182,0.5
0.08,0.5304347826086957,1.0,0.6931818181818182,0.5
0.08499999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.09,0.5304347826086957,1.0,0.6931818181818182,0.5
0.095,0.5304347826086957,1.0,0.6931818181818182,0.5
0.09999999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.105,0.5304347826086957,1.0,0.6931818181818182,0.5
0.10999999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.11499999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.12,0.5304347826086957,1.0,0.6931818181818182,0.5
0.12499999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.13,0.5304347826086957,1.0,0.6931818181818182,0.5
0.135,0.5304347826086957,1.0,0.6931818181818182,0.5
0.13999999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.145,0.5304347826086957,1.0,0.6931818181818182,0.5
0.14999999999999997,0.5304347826086957,1.0,0.6931818181818182,0.5
0.15499999999999997,0.5304347826086957,1.0,0.6931818181818182,0.5
0.15999999999999998,0.5304347826086957,1.0,0.6931818181818182,0.5
0.16499999999999998,0.5304347826086957,1.0,0.6931818181818182,0.5
0.16999999999999998,0.5304347826086957,1.0,0.6931818181818182,0.5
0.175,0.5304347826086957,1.0,0.6931818181818182,0.5
0.18,0.5304347826086957,1.0,0.6931818181818182,0.5
0.185,0.5304347826086957,1.0,0.6931818181818182,0.5
0.19,0.5304347826086957,1.0,0.6931818181818182,0.5
0.195,0.5304347826086957,1.0,0.6931818181818182,0.5
0.19999999999999996,0.5304347826086957,1.0,0.6931818181818182,0.5
0.20499999999999996,0.5304347826086957,1.0,0.6931818181818182,0.5
0.20999999999999996,0.5304347826086957,1.0,0.6931818181818182,0.5
0.21499999999999997,0.5304347826086957,1.0,0.6931818181818182,0.5
0.21999999999999997,0.5304347826086957,1.0,0.6931818181818182,0.5
0.22499999999999998,0.5304347826086957,1.0,0.6931818181818182,0.5
0.22999999999999998,0.5304347826086957,1.0,0.6931818181818182,0.5
0.235,0.529923830250272,0.9979508196721312,0.6922530206112296,0.4989754098360656
0.24,0.5294117647058824,0.9959016393442623,0.6913229018492176,0.4979508196721312
0.245,0.529989094874591,0.9959016393442623,0.691814946619217,0.49910822707953856
0.24999999999999994,0.529989094874591,0.9959016393442623,0.691814946619217,0.49910822707953856
0.25499999999999995,0.529989094874591,0.9959016393442623,0.691814946619217,0.49910822707953856
0.25999999999999995,0.529989094874591,0.9959016393442623,0.691814946619217,0.49910822707953856
0.26499999999999996,0.5300546448087432,0.9938524590163934,0.6913756236635781,0.49924104432301153
0.26999999999999996,0.5307017543859649,0.9918032786885246,0.6914285714285714,0.5005312689738919
0.27499999999999997,0.5318681318681319,0.9918032786885246,0.6924177396280401,0.5028460837887068
0.27999999999999997,0.5308370044052864,0.9877049180327869,0.6905444126074498,0.5007969034608379
0.285,0.532150776053215,0.9836065573770492,0.6906474820143885,0.5033773527625987
0.29,0.534521158129176,0.9836065573770492,0.6926406926406926,0.5080069823922283
0.295,0.5363128491620112,0.9836065573770492,0.6941431670281996,0.5114792046144505
0.3,0.536036036036036,0.9754098360655737,0.6918604651162791,0.5108530661809351
0.30499999999999994,0.5391600454029511,0.9733606557377049,0.6939371804236669,0.5167729204614451
0.30999999999999994,0.5413793103448276,0.9651639344262295,0.6936671575846833,0.5207764116575592
0.31499999999999995,0.5410404624277456,0.9590163934426229,0.6917960088691796,0.5200174559805707
0.31999999999999995,0.5432242990654206,0.9528688524590164,0.6919642857142857,0.5238881299332119
0.32499999999999996,0.5466351829988194,0.9487704918032787,0.6936329588014981,0.5299408014571949
0.32999999999999996,0.548502994011976,0.9385245901639344,0.6923658352229781,0.5329197024893746
0.33499999999999996,0.5515151515151515,0.9323770491803278,0.693069306930693,0.5379477838494232
0.33999999999999997,0.5544554455445545,0.9180327868852459,0.691358024691358,0.5423497267759563
0.3449999999999999,0.5569461827284106,0.9118852459016393,0.6915306915306916,0.5462204007285975
0.3499999999999999,0.5640050697084917,0.9118852459016393,0.696945967110415,0.5577944748026715
0.3549999999999999,0.5697674418604651,0.9036885245901639,0.6988906497622821,0.5664275956284153
0.35999999999999993,0.5714285714285714,0.8852459016393442,0.6945337620578779,0.5676229508196722
0.36499999999999994,0.5750670241286864,0.8790983606557377,0.6952998379254457,0.5726510321797207
0.36999999999999994,0.5817438692098093,0.875,0.6988543371522095,0.5821759259259259
0.37499999999999994,0.5870165745856354,0.8709016393442623,0.7013201320132013,0.5893860048573163
0.37999999999999995,0.59375,0.8565573770491803,0.7013422818791947,0.5972601700060717
0.38499999999999995,0.5954088952654233,0.8504098360655737,0.70042194092827,0.598816029143898
0.38999999999999996,0.595900439238653,0.8340163934426229,0.695132365499573,0.597563752276867
0.39499999999999996,0.597037037037037,0.8258196721311475,0.6930352536543423,0.598095021250759
0.3999999999999999,0.6006006006006006,0.819672131147541,0.6932409012131716,0.6019656952034002
0.4049999999999999,0.6012176560121766,0.8094262295081968,0.6899563318777293,0.6014723740133576
0.4099999999999999,0.6052631578947368,0.8012295081967213,0.689594356261023,0.6054758652094718
0.4149999999999999,0.6056782334384858,0.7868852459016393,0.6844919786096256,0.6040907710989678
0.41999999999999993,0.6077170418006431,0.7745901639344263,0.6810810810810811,0.6048876745598057
0.42499999999999993,0.6107491856677525,0.7684426229508197,0.6805807622504537,0.6076009411050395
0.42999999999999994,0.6151315789473685,0.7663934426229508,0.6824817518248175,0.612363387978142
0.43499999999999994,0.6166666666666667,0.7581967213114754,0.6801470588235294,0.612894656952034
0.43999999999999995,0.6138279932546374,0.7459016393442623,0.6734505087881592,0.6079045233758349
0.44499999999999995,0.6185567010309279,0.7377049180327869,0.6728971962616822,0.611908014571949
0.4499999999999999,0.6258741258741258,0.7336065573770492,0.6754716981132075,0.6191180935033394
0.4549999999999999,0.6238859180035651,0.7172131147540983,0.667302192564347,0.6143935944140861
0.4599999999999999,0.6215722120658135,0.6967213114754098,0.6570048309178744,0.6087773224043715
0.4649999999999999,0.6259259259259259,0.6926229508196722,0.6575875486381323,0.6125151791135398
0.4699999999999999,0.6245283018867924,0.6782786885245902,0.650294695481336,0.608815270188221
0.4749999999999999,0.6238003838771593,0.6659836065573771,0.6442021803766105,0.6061399514268366
0.4799999999999999,0.626953125,0.6577868852459017,0.642,0.607828627808136
0.48499999999999993,0.6302186878727635,0.6495901639344263,0.6397578203834511,0.6095173041894353
0.48999999999999994,0.6348884381338742,0.6413934426229508,0.6381243628950051,0.612363387978142
0.49499999999999994,0.6372950819672131,0.6372950819672131,0.6372950819672131,0.6137864298724954
0.49999999999999994,0.6421052631578947,0.625,0.6334371754932503,0.6157407407407407
0.5049999999999999,0.6493506493506493,0.6147540983606558,0.631578947368421,0.6198770491803278
0.5099999999999999,0.6497797356828194,0.6045081967213115,0.6263269639065817,0.618226320582878
0.5149999999999999,0.6511111111111111,0.6004098360655737,0.6247334754797441,0.6184919550698239
0.5199999999999999,0.6531531531531531,0.5942622950819673,0.6223175965665236,0.6188904068002429
0.5249999999999999,0.6567505720823799,0.5881147540983607,0.6205405405405405,0.6204462659380692
0.5299999999999999,0.6651053864168618,0.5819672131147541,0.6207650273224044,0.6254743472981178
0.5349999999999999,0.6690647482014388,0.5717213114754098,0.6165745856353592,0.6261384335154827
0.5399999999999999,0.6674876847290641,0.555327868852459,0.6062639821029083,0.6214139344262295
0.5449999999999999,0.6708542713567839,0.5471311475409836,0.6027088036117382,0.6219452034001214
0.5499999999999999,0.6786632390745502,0.5409836065573771,0.6020524515393386,0.6258158773527627
