mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
0.7779641151428223,0.05297562216959158,0.06720789273579915,0.0019399414878834159,0.8404460046972835,0.10846369160891249,0.010725209743171996,3,2.7796975515266835,513,0.00018794668241638458,0.006053891567028103,0.6733618039413735,"{'colsample_bytree': np.float64(0.8404460046972835), 'gamma': np.float64(0.10846369160891249), 'learning_rate': np.float64(0.010725209743171996), 'max_depth': 3, 'min_child_weight': np.float64(2.7796975515266835), 'n_estimators': 513, 'reg_alpha': np.float64(0.00018794668241638458), 'reg_lambda': np.float64(0.006053891567028103), 'subsample': np.float64(0.6733618039413735)}",0.7484236537150648,0.7716002044989775,0.746141975308642,0.7553886111742281,0.011501111038587475,1,0.7907931411392708,0.8268509109410351,0.7856029982106847,0.8010823500969968,0.018343908014823603,1,0.6441717791411042,0.6993865030674846,0.6358024691358025,0.6597869171147971,0.02820882537090623,1,0.6840390879478827,0.7058823529411765,0.6754098360655738,0.6884437589848776,0.012824310673913554,1,0.6866692229038854,0.6899710293115201,0.6790123456790124,0.6852175326314726,0.004590115483268492,1
0.1917438507080078,0.025436065562193313,0.05793611208597819,0.0059275323600828265,0.749816047538945,2.6187395961179005,0.1205712628744377,6,1.5620693675639872,221,8.629132190071849e-05,0.0017775399007348214,0.9464704583099741,"{'colsample_bytree': np.float64(0.749816047538945), 'gamma': np.float64(2.6187395961179005), 'learning_rate': np.float64(0.1205712628744377), 'max_depth': 6, 'min_child_weight': np.float64(1.5620693675639872), 'n_estimators': 221, 'reg_alpha': np.float64(8.629132190071849e-05), 'reg_lambda': np.float64(0.0017775399007348214), 'subsample': np.float64(0.9464704583099741)}",0.7220092024539878,0.7512781186094071,0.7404406721536352,0.7379093310723434,0.012082304663725308,2,0.7715820604264216,0.8110876529117187,0.7818166825397945,0.7881621319593116,0.01674059946468121,2,0.6380368098159509,0.6687116564417178,0.6358024691358025,0.6475169784644904,0.015014633983495743,2,0.6753246753246753,0.6749226006191951,0.673202614379085,0.6744832967743184,0.0009203356508334084,2,0.6766572937968643,0.6572724948875256,0.6755401234567902,0.66982330404706,0.008886473815542192,2
