mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__l1_ratio,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
2.7359939416249595,0.4479428588837834,0.0770873228708903,0.04764113509546366,28.697033315125136,,0.15601864044243652,"{'classifier__C': np.float64(28.697033315125136), 'classifier__class_weight': None, 'classifier__l1_ratio': np.float64(0.15601864044243652)}",0.7788854805725971,0.8038940013633267,0.8356910150891633,0.8061568323416957,0.023245895565392458,1,0.8301810539212506,0.8580713603714211,0.8731457333506256,0.8537993825477658,0.017798469325789254,1,0.588957055214724,0.6871165644171779,0.6851851851851852,0.6537529349390291,0.045824390000445546,1,0.6643598615916955,0.7320261437908496,0.7551020408163265,0.7171626820662906,0.038507381486643476,1,0.6903118609406953,0.7359193933197001,0.7696759259259259,0.7319690600621072,0.03252043001334711,1
0.09483885765075684,0.007026318002791205,0.05130616823832194,0.010203541432836064,0.041858227295469716,,0.1834347898661638,"{'classifier__C': np.float64(0.041858227295469716), 'classifier__class_weight': None, 'classifier__l1_ratio': np.float64(0.1834347898661638)}",0.7054362644853442,0.7150647580095433,0.7284379286694102,0.7163129837214326,0.009431779237591784,2,0.7583463902016467,0.7926812433553432,0.779918541149847,0.7769820582356123,0.014170103133020804,2,0.6257668711656442,0.6748466257668712,0.6419753086419753,0.6475296018581636,0.02041801831353393,2,0.6476190476190476,0.676923076923077,0.6731391585760518,0.6658937610393921,0.013014181302487616,2,0.639272324471711,0.65686775732788,0.6716820987654321,0.6559407268550076,0.013247462815339669,2
