Threshold,Precision,Recall,F1-score,Balanced Accuracy
0.05,0.5304347826086957,1.0,0.6931818181818182,0.5
0.055,0.5304347826086957,1.0,0.6931818181818182,0.5
0.06,0.5304347826086957,1.0,0.6931818181818182,0.5
0.065,0.5304347826086957,1.0,0.6931818181818182,0.5
0.07,0.5304347826086957,1.0,0.6931818181818182,0.5
0.075,0.5304347826086957,1.0,0.6931818181818182,0.5
0.08,0.5304347826086957,1.0,0.6931818181818182,0.5
0.08499999999999999,0.5304347826086957,1.0,0.6931818181818182,0.5
0.09,0.5304347826086957,1.0,0.6931818181818182,0.5
0.095,0.5304347826086957,1.0,0.6931818181818182,0.5
0.09999999999999999,0.5310119695321001,1.0,0.6936744847192609,0.5011574074074074
0.105,0.5310119695321001,1.0,0.6936744847192609,0.5011574074074074
0.10999999999999999,0.5315904139433552,1.0,0.6941678520625889,0.5023148148148148
0.11499999999999999,0.5315904139433552,1.0,0.6941678520625889,0.5023148148148148
0.12,0.5321701199563795,1.0,0.6946619217081851,0.5034722222222222
0.12499999999999999,0.5321701199563795,1.0,0.6946619217081851,0.5034722222222222
0.13,0.5321701199563795,1.0,0.6946619217081851,0.5034722222222222
0.135,0.5327510917030568,1.0,0.6951566951566952,0.5046296296296297
0.13999999999999999,0.5339168490153173,1.0,0.6961483594864479,0.5069444444444444
0.145,0.5334063526834611,0.9979508196721312,0.6952177016416845,0.50591985428051
0.14999999999999997,0.5339912280701754,0.9979508196721312,0.6957142857142857,0.5070772616879174
0.15499999999999997,0.5345773874862788,0.9979508196721312,0.6962115796997855,0.5082346690953249
0.15999999999999998,0.5351648351648352,0.9979508196721312,0.6967095851216023,0.5093920765027322
0.16499999999999998,0.5352422907488987,0.9959016393442623,0.6962750716332379,0.5095248937462052
0.16999999999999998,0.535832414553473,0.9959016393442623,0.6967741935483871,0.5106823011536127
0.175,0.535832414553473,0.9959016393442623,0.6967741935483871,0.5106823011536127
0.18,0.5382059800664452,0.9959016393442623,0.6987778576563624,0.5153119307832423
0.185,0.5394006659267481,0.9959016393442623,0.6997840172786177,0.5176267455980571
0.19,0.5412946428571429,0.9938524590163934,0.7008670520231214,0.5212317850637522
0.195,0.5412946428571429,0.9938524590163934,0.7008670520231214,0.5212317850637522
0.19999999999999996,0.5437219730941704,0.9938524590163934,0.7028985507246377,0.5258614146933819
0.20499999999999996,0.5449438202247191,0.9938524590163934,0.7039187227866474,0.5281762295081966
0.20999999999999996,0.5456595264937993,0.9918032786885246,0.704,0.5294664541590771
0.21499999999999997,0.5458663646659117,0.9877049180327869,0.7031363967906638,0.5297320886460231
0.21999999999999997,0.547945205479452,0.9836065573770492,0.7038123167155426,0.5334699453551912
0.22499999999999998,0.5510907003444316,0.9836065573770492,0.7064017660044151,0.5392569823922283
0.22999999999999998,0.5543981481481481,0.9815573770491803,0.7085798816568047,0.5451768366727383
0.235,0.5552968568102444,0.9774590163934426,0.7082405345211581,0.5465998785670917
0.24,0.5598591549295775,0.9774590163934426,0.7119402985074627,0.5547017304189436
0.245,0.5594817432273262,0.9733606557377049,0.7105459985041137,0.553809957498482
0.24999999999999994,0.5604265402843602,0.9692622950819673,0.7102102102102102,0.5552329993928354
0.25499999999999995,0.5613825983313468,0.9651639344262295,0.7098718914845517,0.5566560412871888
0.25999999999999995,0.5616766467065868,0.9610655737704918,0.708994708994709,0.5569216757741349
0.26499999999999996,0.5626506024096386,0.9569672131147541,0.708649468892261,0.5583447176684881
0.26999999999999996,0.5646916565900847,0.9569672131147541,0.7102661596958175,0.5618169398907104
0.27499999999999997,0.5656441717791411,0.944672131147541,0.7075978511128166,0.5626138433515483
0.27999999999999997,0.568069306930693,0.9405737704918032,0.7083333333333334,0.5663517000607164
0.285,0.5716064757160647,0.9405737704918032,0.7110766847405112,0.5721387370977534
0.29,0.571969696969697,0.9282786885245902,0.7078125,0.571778233151184
0.295,0.576530612244898,0.9262295081967213,0.710691823899371,0.5788554948391014
0.3,0.5813953488372093,0.9221311475409836,0.7131537242472267,0.5860655737704918
0.30499999999999994,0.5861618798955613,0.9200819672131147,0.7161084529505582,0.5931428354584092
0.30999999999999994,0.5871559633027523,0.9180327868852459,0.7162270183852918,0.5944330601092896
0.31499999999999995,0.5904887714663144,0.9159836065573771,0.7180722891566265,0.5991955069823922
0.31999999999999995,0.5938337801608579,0.9077868852459017,0.7179902755267423,0.6031989981785064
0.32499999999999996,0.5956580732700135,0.8995901639344263,0.7167346938775511,0.6048876745598057
0.32999999999999996,0.6005509641873278,0.8934426229508197,0.7182866556836903,0.6110731633272617
0.33499999999999996,0.6058495821727019,0.8913934426229508,0.7213930348258707,0.6181504250151791
0.33999999999999997,0.607898448519041,0.8831967213114754,0.7201336675020885,0.6198391013964785
0.3449999999999999,0.6143884892086331,0.875,0.7218934911242604,0.6273148148148149
0.3499999999999999,0.6191176470588236,0.8627049180327869,0.7208904109589042,0.6315839404978749
0.3549999999999999,0.6220238095238095,0.8565573770491803,0.7206896551724138,0.6342972070431087
0.35999999999999993,0.6231231231231231,0.8504098360655737,0.7192374350086655,0.6346956587735276
0.36499999999999994,0.6282245827010622,0.8483606557377049,0.7218831734960767,0.6406155130540376
0.36999999999999994,0.6328725038402457,0.8442622950819673,0.723441615452151,0.6455107771706132
0.37499999999999994,0.6345256609642301,0.8360655737704918,0.7214854111405835,0.6460420461445052
0.37999999999999995,0.6362204724409449,0.8278688524590164,0.7195013357079252,0.6465733151183971
0.38499999999999995,0.6411483253588517,0.8237704918032787,0.7210762331838565,0.6514685792349727
0.38999999999999996,0.6413570274636511,0.8135245901639344,0.7172538392050587,0.6498178506375227
0.39499999999999996,0.6469622331691297,0.8073770491803278,0.7183226982680037,0.6548459319975712
0.3999999999999999,0.6456953642384106,0.7991803278688525,0.7142857142857143,0.651904978749241
0.4049999999999999,0.6481481481481481,0.7889344262295082,0.711645101663586,0.6525690649666059
0.4099999999999999,0.6501706484641638,0.7807377049180327,0.7094972067039106,0.6531003339404978
0.4149999999999999,0.6540447504302926,0.7786885245901639,0.7109448082319925,0.6567053734061931
0.41999999999999993,0.6637478108581436,0.7766393442622951,0.7157695939565628,0.6660974499089254
0.42499999999999993,0.6654804270462633,0.7663934426229508,0.7123809523809523,0.6656041287188827
0.42999999999999994,0.6690777576853526,0.7581967213114754,0.7108549471661864,0.6672928051001821
0.43499999999999994,0.6727272727272727,0.7581967213114754,0.7129094412331407,0.6707650273224044
0.43999999999999995,0.674074074074074,0.7459016393442623,0.708171206225681,0.6692471159684275
0.44499999999999995,0.6804511278195489,0.7418032786885246,0.7098039215686275,0.674142380085003
0.4499999999999999,0.6812977099236641,0.7315573770491803,0.7055335968379447,0.6724916514875532
0.4549999999999999,0.6833976833976834,0.7254098360655737,0.7037773359840954,0.672890103217972
0.4599999999999999,0.689453125,0.7233606557377049,0.706,0.6776525500910746
0.4649999999999999,0.698,0.7151639344262295,0.7064777327935222,0.6828134486945963
0.4699999999999999,0.7012195121951219,0.7069672131147541,0.7040816326530612,0.6833447176684881
0.4749999999999999,0.7066115702479339,0.7008196721311475,0.7037037037037037,0.6860579842137219
0.4799999999999999,0.7098121085594989,0.6967213114754098,0.703205791106515,0.6874810261080753
0.48499999999999993,0.7127659574468085,0.6864754098360656,0.6993736951983298,0.6869877049180328
0.48999999999999994,0.709051724137931,0.6741803278688525,0.6911764705882353,0.6808401639344263
0.49499999999999994,0.7120879120879121,0.6639344262295082,0.6871686108165429,0.6803468427443837
0.49999999999999994,0.7203579418344519,0.6598360655737705,0.6887700534759358,0.6852421068609593
0.5049999999999999,0.7278911564625851,0.6577868852459017,0.6910656620021528,0.690004553734062
0.5099999999999999,0.728735632183908,0.6495901639344263,0.6868905742145178,0.688221007893139
0.5149999999999999,0.7342657342657343,0.6454918032786885,0.6870229007633588,0.6908014571948998
0.5199999999999999,0.7357142857142858,0.6331967213114754,0.6806167400881057,0.6881261384335156
0.5249999999999999,0.738498789346247,0.625,0.6770255271920089,0.6875
