mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__tol,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
0.036191860834757485,0.019385776886396044,0.06645417213439941,0.009929028257166293,svd,0.0015352246941973493,"{'classifier__solver': 'svd', 'classifier__tol': np.float64(0.0015352246941973493)}",0.7831032719836402,0.7525136332651668,0.7995113168724279,0.7783760740404118,0.019475717640314777,1,0.8325188221319967,0.8120895048819007,0.8427715740208404,0.8291266336782459,0.01275349752135961,1,0.5705521472392638,0.6441717791411042,0.5864197530864198,0.6003812264889293,0.031634944866053366,1,0.6642857142857143,0.6885245901639344,0.6859205776173285,0.6795769606889923,0.010864679248526547,1,0.7019427402862985,0.69361366734833,0.7237654320987654,0.7064406132444647,0.012713650806705156,1
0.016416629155476887,0.0012452443505677386,0.05324594179789225,0.007388655701684416,svd,0.0008471801418819979,"{'classifier__solver': 'svd', 'classifier__tol': np.float64(0.0008471801418819979)}",0.7831032719836402,0.7525136332651668,0.7995113168724279,0.7783760740404118,0.019475717640314777,1,0.8325188221319967,0.8120895048819007,0.8427715740208404,0.8291266336782459,0.01275349752135961,1,0.5705521472392638,0.6441717791411042,0.5864197530864198,0.6003812264889293,0.031634944866053366,1,0.6642857142857143,0.6885245901639344,0.6859205776173285,0.6795769606889923,0.010864679248526547,1,0.7019427402862985,0.69361366734833,0.7237654320987654,0.7064406132444647,0.012713650806705156,1
