mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__var_smoothing,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
0.014095544815063477,0.004463696736123763,0.05359792709350586,0.010294631172565462,9.91564456663841e-10,{'classifier__var_smoothing': np.float64(9.91564456663841e-10)},0.6735259032038173,0.6840916837082482,0.695923353909465,0.6845136469405101,0.00914858784203024,1,0.7146846347964957,0.7298980833735494,0.7392686101874366,0.7279504427858273,0.010130414252793561,1,0.24539877300613497,0.7300613496932515,0.6851851851851852,0.5535484359615239,0.2186635598659557,1,0.38095238095238093,0.6685393258426966,0.6706948640483383,0.573395523614472,0.1360806965357576,1,0.5983938309475119,0.6080862304021813,0.6412037037037037,0.6158945883511323,0.018328468598413486,2
0.01582447687784831,0.0014119283571431898,0.05998929341634115,0.015046561935189065,4.0338008326003934e-05,{'classifier__var_smoothing': np.float64(4.0338008326003934e-05)},0.6735259032038173,0.6841129856850716,0.69588048696845,0.6845064586191129,0.009130460723492596,2,0.7146846347964957,0.7299488128235104,0.738722140196522,0.7277851959388427,0.009931812354979612,2,0.24539877300613497,0.4601226993865031,0.32098765432098764,0.3421697089045419,0.088931062129929,2,0.38095238095238093,0.5905511811023622,0.4581497797356828,0.47655111393014193,0.08655199239447571,2,0.5983938309475119,0.674505794137696,0.6153549382716049,0.6294181877856042,0.03262503103789825,1
